OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-161923,7368,Delicate Crisp Rosemary & Sea Salt,"Wasa, Wasa - Tasty Snacks",190g,"Austria,Belgium,Germany,Netherlands,Switzerland",5/6/2025,6.79
REC-323873,13205,Creme Egg,Cadbury,200g,"France,United States,United Kingdom",7/27/2024,13.77
REC-817350,7570,Oreo Sjokoladetrukket 246 g,Mondelez Norge AS,,"Belgique,Danemark,Finlande,France,GrÃ¨ce,Irlande,Italie,Maroc,Pays-Bas,NorvÃ¨ge,SuÃ¨de,Royaume-Uni",3/25/2025,8.64
REC-285293,12488,Lindor Assorted Chocolate Truffles Box,"Lindt, Lindt & SprÃ¼ngli, Lindor",200g,United Kingdom,12/6/2024,6.55
REC-312217,11754,Dulcesol snack cacao,Gateau,,"France,Maroc,en:morocco",11/18/2025,10.15
REC-614367,11746,Wasabi peanuts,Snacks of The World,250 g,"Belgia,Czechy,Francja,WÅ‚ochy,Holandia,Polska",6/27/2024,
REC-517930,11151,Lays Classics Salted 20rs,Lay's,,Inde,5/1/2025,6.63
REC-661881,13249,Novellini,Italiamo,350 g,Switzerland,10/11/2025,15.93
REC-502336,5314,Coconut & Chia Oat Biscuits imp,Nairn's,200 g,en:GB,1/13/2026,8.82
REC-832319,5647,CrÃ©Xy,,,"Senegal, en:morocco",3/8/2025,14.78
REC-803423,10754,Salt & Shake Potato Crisps,Walkers,24 g,en:gb,6/24/2025,2.17
REC-234551,11802,Pains au lait,Brioches Fonteneau,280 g (8 x 35 g),France,5/5/2025,12
REC-425941,7480,Thins Cheddar & Pepper,Savour Bakes,125 g,en:gb,6/17/2024,11.23
REC-133406,9705,All Natural Nut Bar,2KEEP,3 x 30 g,France,11/28/2025,21.12
REC-834815,12827,Gianduja Noir Ã‰clats de Noisettes,Ethiquable,100 g,France,6/19/2024,4.2
REC-328296,9151,APPLIES + BLUEBERRIES MINI FRUIT BAR,That's it.,480g,United States,3/4/2024,19.62
REC-988381,5604,85% cacao collection,Trapa,85 g,"Spain, en:morocco",8/9/2025,19.42
REC-496103,10133,Nachos Tex-Mex,Hacendado,150g,Spain,6/10/2025,6.78
REC-125764,13073,Organic Peruvian 70% cocoa dark chocolate,,,United Kingdom,8/26/2025,3.93
REC-597052,11199,Pistachios Roasted & Salted,Alesto,500 g,"Italy, en:romania",3/6/2024,13.27
REC-758907,9333,Chocolat 100% RÃ©publique Dominicaine,,,France,10/20/2024,13.54
REC-485097,12291,Salt And Vinegar Flavour Peanuts,KP,225 grams,en:United Kingdom,5/8/2025,23.78
REC-114225,13553,Chips paysanne nature,Carrefour,150 g,France,4/9/2024,4.21
REC-466727,9459,merendina double choco 36g,bimo,36 g,en:ma,10/4/2024,12.5
REC-275066,8945,Almond Flour Crackers Fine Ground Sea Salt,Simple Mills,2 x 10 oz,"United States, World",8/15/2024,9.78
REC-830505,8833,All Butter Shortbread Fingers,Morrisons,210 g,en:gb,3/8/2024,19.31
REC-806107,14345,La madelein coeur chocolat,Bonne Maman,,France,7/8/2024,14.69
REC-123390,7316,Bonbons aux plantes des Alpes suisses Cassis,Ricola,50 g,France,10/2/2025,23.58
REC-214055,12736,NOIR 80% Cacao Equateur,Carrefour BIO,100 g,"France, en:morocco, Italie, Espagne",8/2/2025,21.92
REC-298530,10033,Guet Apens,"LU, Mondelez",105 g,France,1/14/2025,4.58
REC-866392,5921,Protein cookie,Bodymass,75 g,France,11/18/2024,5.92
REC-742480,9024,"Snack balls figues, graines de chia, noix",Vemondo,144g e,"France, Germany, en:austria",5/7/2024,11.58
REC-545649,11120,Lightly salted hand cooked potato crisps,Lidl,150 g,en:gb,10/21/2024,19.3
REC-941169,5375,Ancora Uno Frolla con Cioccolato in pezzi,Tremarie,360 g,"France, en:italy",11/1/2025,20.79
REC-997813,11181,Kaugummi WRIGLEY'S Extra Fresh Strong Mint (blau) 70g Dose,"Mars GmbH,Wrigleys",,Deutschland,3/30/2025,4.01
REC-271656,9802,Jaffa cakes,"McVitie's,McVities",,"Ireland,United Kingdom",8/6/2025,7.5
REC-255667,10300,Doritos saveur Barbecue,Doritos,160,en:fr,3/2/2024,7.65
REC-567322,14775,Vollmilch extra cremig 30%,"J.D. Gross, Lidl",125 g,"France, Germany, en:united-kingdom",10/18/2024,15.19
REC-182393,13278,Takis Queso Volcano 100g,"Barcel, Takis",,"Germany, Ireland, en:france",11/24/2024,11.44
REC-100659,7767,Bio biscuits Ã  l'avoine,Sondey,200g,France,7/26/2025,22.79
REC-824368,13005,High protein milk chocolate crisp,Fincarre,90g,"Netherlands, Romania, en:united-kingdom",12/16/2024,18.56
REC-296278,5447,Celebrations,Mars Foods,550 g,"Morocco,United Kingdom",12/4/2024,2.36
REC-594650,7462,,Walkers,25g,EspaÃ±a,10/7/2025,
REC-595991,6850,Goldfish,Pepperidge Farm,6.6 oz (187 g),"France,Mexico,United States",12/20/2024,3.5
REC-356909,14164,Peanut Butter Dark Chocolate Chewy Bar,Nature Valley,40 g,"France,Ã‰tats-Unis",10/26/2024,17.3
REC-741800,13308,Blueberry,RXBAR,52 g,United States,1/12/2026,21.58
REC-402605,13368,Pains d'Ã©pices chocolat noir,"Aachener Zucker und Backwaren Paul Schaeffer, Favorina, Lidl",,"Allemagne,France",7/28/2024,4.65
REC-878739,14063,Madeleines,"DÃ©lices de Kerloch, Sondey",500 g,"France,en:france",6/28/2025,2.25
REC-507034,12625,,"Snack Day, Lidl",170 g,Francia,11/21/2025,
REC-856664,7265,Chocolat noir Ã  la pointe de sel,J.D. Gross,125 g,"RepÃºblica Checa,FranÃ§a,Espanha,Portugal",11/13/2025,5.12
REC-226531,6538,Pains au chocolat,Maitre Jean Pierre,450 g,France,8/27/2024,12.56
REC-315687,10253,Pockitos Chocolat au lait,"Lu,Mondelez,PÃ©pito",295 g,"France,La RÃ©union",7/2/2025,15.03
REC-197124,6049,Box Best of,"Belin, Mondelez France, Mondelez International",205 g,"France,Switzerland",1/11/2025,20.44
REC-720028,5182,CrÃ©ation PralinÃ© feuilletÃ©,Lindt,150 g,Francia,6/14/2025,16.17
REC-452156,8639,Brossard - le cake aux fruits 300gr,Brossard,300 g,France,12/2/2025,
REC-776509,10829,Mao Croqui,Haribo,,France,9/29/2024,22.91
REC-363173,11880,,Lays,25 g,"Belgique,France, en:martinique",12/7/2025,
REC-700054,11108,Lay's 3D's Bugles goÃ»t cacahuÃ¨te,Lay's,85 g,Frankrijk,1/31/2025,6.5
REC-414510,6009,BÃ©nÃ©nuts cacahuÃ¨tes grillÃ©es & salÃ©es,BÃ©nÃ©nuts,,"France,Ã‰tats-Unis",9/24/2024,1.16
REC-532694,7920,"GerblÃ© - Sugar Free Orange Chocolate Chip Shortbread, 132g (4.7oz)",GerblÃ©,100 g,France,11/15/2025,8.14
REC-832155,8324,Biscuits aux pÃ©pites de chocolatðŸ«noir et au lin,bjorg,,France,10/21/2025,
REC-535318,11744,Le Veggie Snack poppÃ© aux lÃ©gumes,Too Good,85 g,France,11/18/2025,14.16
REC-814183,13433,Madeleines extra moelleuses,,400 g e (16 * 25 g),France,5/1/2025,6.24
REC-183927,6897,Quatre-Quarts pur beurre,Ker CadÃ©lac,500 g,Francia,12/1/2025,7.14
REC-728522,12143,Monster Munch goÃ»t Jambon Fromage,"Intersnack, Monster Munch, Vico",2 x 85 g,France,2/26/2024,
REC-492841,10931,8 pains au chocolat,Carrefour,360 g,France,7/29/2025,7.21
REC-905371,7755,Tortillas chips nature,Carrefour,,"Frankrijk,ItaliÃ«,Polen,RoemeniÃ«,Spanje",8/21/2024,18.61
REC-747392,9683,STICKS & BRETZELS,"Marque RepÃ¨re, Tokapi",300 g,France,2/17/2025,
REC-798416,9150,Lapin dâ€™or chocolat au lait,Lindt,200 g,"France, Germany, Switzerland, en:united-kingdom",6/23/2024,
REC-122946,5119,Vico pop corn baff caramel,,100 g,France,5/3/2025,4.12
REC-426186,7246,Mars glacÃ©,Mars,250.8 g (6 Ã— 41.8 g) e,"BÃ©lgica,Francia,Alemania,Suiza",5/27/2025,13.17
REC-750895,10059,Walkers Cheese & Onion Crisps 6pk,Walkers,6pk,United Kingdom,10/6/2025,24.93
REC-975007,14456,Almond & Apricot Bars,Eat Natural,3 x 50g,"Belgium,France,United Kingdom",10/25/2025,8.68
REC-881009,9326,Twirl Chocolate Bar,Cadbury,,"France, United States, en:united-kingdom",10/12/2025,20.12
REC-592773,13959,OATIES,TESCO,,"France, United Kingdom, en:ireland",8/13/2025,21.3
REC-858419,8694,Pringles Cheese & onion,PRINGLES,165g,"France,Allemagne,Martinique,Maroc,Espagne",1/28/2026,21.03
REC-293786,9063,Love corn smoked bbq imp,Love Corn,45g,"France, en:united-kingdom",5/13/2025,14.3
REC-676694,13947,Biscuits super extra,SaÃ¯da,190g (24 P),"Tunisia, en:morocco",11/14/2025,
REC-960640,6302,180G C OR LT RAISIN NOISET,CÃ´te d'Or,180 gr,France,8/27/2024,18.1
REC-556090,5071,Dairy Milk,Cadbury,110 gram,"France, United States, en:united-kingdom",8/5/2024,1.34
REC-896689,10023,Brioss,Kinder,,"Francia,Italia,Svizzera",5/22/2025,14.76
REC-891802,8627,,"Barilla, Gran Cereale",250g,"Hrvatska,Francuska,Italija,Å vicarska,Slovenija",12/24/2024,
REC-955170,9514,Vitalday Crocant Chocolate,GullÃ³n,280 g,"Portugal,EspaÃ±a",3/30/2024,24.54
REC-776503,12768,Desayuno integral,FlorbÃº,350 g,"Francia,EspaÃ±a",9/11/2025,
REC-950203,12120,Barritas muesli chocolate,Hacendado,138 g,Spain,3/30/2025,17.87
REC-834363,8967,Garlic bread,BECKY'S,150 g,"France,Czech Republic",12/16/2025,21.7
REC-971740,14251,,,,"France,Morocco",1/9/2025,
REC-127214,13611,Tentation,Aiguebelle,100g,"France,Morocco",3/1/2025,17.34
REC-916183,10405,Barrette arachidi e cioccolato al latte,crownfield,"96 g, 4 barres de 24 g","France,Spain",6/21/2024,21.34
REC-314017,5730,Chips,,,"France, Spain, en:morocco",3/14/2024,16.16
REC-231756,7090,WR Shortbread Fingers 200g,,200 g,"France,United Kingdom",3/1/2024,4.18
REC-134748,11048,Organic Oatmeal Dark Chocolate,,22 oz,United States,3/9/2024,10.21
REC-457256,6237,Sea Salt Chocolate,Moser Roth Aldi,,United Kingdom,5/31/2024,7.82
REC-949000,9092,Dark & Salted Caramel Vegan Chocolate,raw halo,7à¸Šà¸´à¹‰à¸™,en:gb,12/11/2024,7.54
REC-109016,8773,Bonbons aux plantes,Ricola,50 g,France,4/24/2025,17.16
REC-842658,5290,Leader chips,,,en:ma,1/27/2025,7.63
REC-435258,5448,Seeded Sourdough Flatbreads,,,en:gb,4/11/2024,
REC-882957,7169,Apple & Cinnamon Porridge Oat Bars,"Crownfield, Lidl",,United Kingdom,2/10/2024,12.51
REC-618241,11518,briochettes aux pÃ©pites de chocolat au lait,maÃ®tre Jean Pierre,500 g,France,7/30/2024,9.83
REC-281837,11573,ALL BUTTER CROISSANTS,taste THE DIFFERENCE,,United Kingdom,10/17/2024,17.11
REC-153948,10919,avoine chocolat,"KarÃ©lÃ©a, LÃ©a Nature",150 g,France,5/17/2024,3.86
REC-116839,13509,Giant buttons,Montezumaâ€™s,,en:United Kingdom,9/4/2025,9.88
REC-176220,13140,Silvia duo,Excelo,,en:ma,2/2/2026,9.28
REC-394009,6314,Mini Gaufres au chocolat au lait,Lightbody,250 g,France,1/10/2025,
REC-237575,10631,Haribo dragolo,,750 g,France,3/9/2025,9.85
REC-329651,11948,Brunch bar raisin,Cadbury,32g,en:United Kingdom,7/26/2024,15.72
REC-709697,10882,Cocktail sans sel ajoutÃ©,Carrefour,120 g,"France,Espagne",11/27/2025,21.33
REC-506257,14183,Harvest Snaps Lightly Salted Crispy Baked Veggie Snacks,Calbee,20.0 OZ (1.25 LB) 567g,"en:us, World",9/16/2024,15.41
REC-204100,6302,Oaties,Nairn's,160 g,United Kingdom,9/30/2024,10.29
REC-235548,6150,Graze cocoa vanilla,,50g,en:gb,2/25/2024,14.97
REC-912543,5914,Patatas fritas sabor campestre,Hacendado,150g,EspaÃ±a,4/26/2024,17.85
REC-569021,8333,Petit ourson guimauve,CEMOI,170 g,France,7/13/2025,9.87
REC-239025,6226,Takis Dragon Sweet chilli,Takis,92.3g,"Germany, Romania, United States, en:united-kingdom",1/20/2025,17.31
REC-260077,11755,Skittles Taste The Rainbow Fruits,Mars,136g,"Marokko, Vereinigtes KÃ¶nigreich, Germany",7/12/2024,3.71
REC-365239,9505,Oreo White Protein Bar,Grenade,60g,"Vereinigtes KÃ¶nigreich, Germany",12/26/2024,1.13
REC-826388,14165,Rosemary Crackers,Tesco,185g,en:united-kingdom,8/2/2025,
REC-817002,12841,Oreo,,43.75g,India,9/18/2024,20.11
REC-189159,13365,Mini tartelettes,,250 g,France,12/15/2025,13.77
REC-970492,7139,Crunchy Cookies,Kinder,8 x 17 g = 136 g,"Frankreich, Germany",8/31/2024,4.76
REC-613132,7615,Cantuccini alle mandorle,"ITALIAMO, Lidl Realforno, Realforno, Lidl",300g,"France,Germany,Switzerland",3/21/2025,11.24
REC-857303,9481,Pain d'Ã‰pices aux Fruits,Deluxe,400 g,France,3/26/2024,18.62
REC-110909,14221,Crackers ApÃ©ritif BlÃ© Complet,"Heudebert, LU, Mondelez",250 g,"France,PolynÃ©sie franÃ§aise",2/19/2025,22.57
REC-792833,7940,Excellence Dark 70% Cocoa,Lindt,35 g,"France,Maroc",4/1/2025,1.03
REC-220315,9356,Zanzigliss 300g,Haribo,300 g,France,12/29/2025,18.32
REC-749948,9108,Biscuits Delacre Cigarettes Russes - 200g,"Delacre, Ferrero",200 g,"France,Suisse",2/2/2025,4.04
REC-374713,13698,Galette maÃ¯s chocolat au lait,GerblÃ©,124 g,France,4/11/2024,17.62
REC-575108,8985,Cake Moeles,St Michel,500 g,France,2/1/2025,9.46
REC-282727,12865,LOTUS Gaufres FourrÃ©es cÅ“ur fondant Vergeoise 310g (5x2p),Lotus,310 g,"Belgium,France",4/25/2024,8.99
REC-277635,6419,Palets Bretons SpÃ©cialitÃ© de Pont-Aven au beurre,"Carrefour, Reflets de France",100 g,"France, en:ca, Italie, Espagne, Roumanie",10/28/2024,16.49
REC-722891,14870,Madeleines Moelleuses,Carrefour,500 g,"France, Guadeloupe",6/16/2024,
REC-725125,12909,Vitality* SÃ©same,,,"Francia,Italia,EspaÃ±a",6/16/2024,21.11
REC-526466,8125,Vitality* Orange & Soja,Carrefour,,"France, en:morocco, Italie, Espagne",8/3/2024,
REC-808257,12574,Biscuit sÃ©same BIO,"Chabrior, Chabrior Bio",,France,7/7/2024,21.16
REC-480230,10572,Biscuits SablÃ©s bio amandes citron paquet de 200g,"U, U Bio",200 g,Frankrijk,6/24/2024,4.71
REC-945761,12273,Brioche TressÃ©e TranchÃ©e PÃ©pites,pasquier,500 g,France,8/10/2025,
REC-397859,14018,Biscuits rose de Reims,Maison fossier,250 gr,France,5/5/2025,22.09
REC-483281,6658,Crackers Emmental & pipas de calabaza,Carrefour BIO,200 g,"France,Italie,Espagne",9/4/2024,21.24
REC-542499,14723,Noisette,"Carrefour, Carrefour Classic",125 g,"Belgique,France,Italie,Espagne",7/29/2025,
REC-158707,10636,Chips Ã  la crevette,Carrefour,75 g,"France,Italie,Espagne",7/22/2025,21.09
REC-503962,5250,Madeleines coquilles,"Marque RepÃ¨re, P'tit DÃ©li",600 g,France,2/18/2024,8.8
REC-134302,13349,Chocolat noir dessert bio,"Bio Village, Marque RepÃ¨re",200 g,France,4/24/2024,3.84
REC-780500,11027,Chocolat noir intense dÃ©gustation,Alter Eco,100 g,France,12/16/2025,7.89
REC-262002,10387,Chocolat au lait riz soufflÃ©,Ethiquable,100 g,France,12/18/2025,21.79
REC-760560,13477,Balisto miel amandes x10,Balisto,"185 g, 10 barres de 18.5 g","Autriche,France,Allemagne,Italie,Pays-Bas,Suisse",5/23/2024,24.11
REC-622940,9705,P'tit DÃ©j - Biscuits nappÃ©s de chocolat au lait,BN,200g,France,10/4/2024,16.15
REC-363765,5675,Wotsits,Walkers,,"France, en:united-kingdom",9/22/2024,
REC-459206,13428,Mature Cheddar & Red Onion Flavour Hand Cooked Crisps,Tesco,150 g,United Kingdom,1/23/2025,8.98
REC-459551,7567,The Original Digestive,McVitie's,400 g,"France, Italie, Suisse",5/24/2025,16.88
REC-259772,13395,Pipers Lye cross cheddar & onion crisps,"Pipers, Trade Mark",150 g,"France, en:united-kingdom",1/24/2025,
REC-461969,11039,Browniz,Moulin d'Or,60 g,"France, Tunisia, en:morocco",5/28/2025,22.45
REC-594359,11238,Bonbons Ricola aux Plantes,Ricola,70 g,France,1/19/2025,17.81
REC-680660,7317,Choco Moo,MILKA,200 g,"France, en:belgium",5/6/2025,20.83
REC-315527,11665,LuflÃ©e Alpenmilch,"Milka, Mondelez",100g,"Germany, Italy, en:morocco",2/18/2025,3
REC-708074,8505,Riso su riso croccantezza integrale,Galbusera,380 g,Italy,10/27/2025,7.11
REC-914960,7458,Granetti integrali,"Barilla, Mulino Bianco",280g,"Frankreich, Italien, Germany",11/7/2025,24.06
REC-600928,5117,Cookies sin glÃºten sin azÃºcares aÃ±adidos,GullÃ³n,130 g,"Francuska,Maroko,Å panjolska,Hrvatska",1/23/2026,16.42
REC-526531,12808,Speculos,Lotus,,France,3/2/2025,6.97
REC-328260,11900,Chocotom,Tom,190 g,"France,Tunisie",3/8/2025,2.12
REC-579906,8972,,Mentos,30g,"Morocco,Belgique",7/2/2024,
REC-233927,7321,Galleta marÃ­a integral,Hacendado,800g,EspaÃ±a,12/16/2025,8.59
REC-661899,8524,DUO CRUNCH Strawberry & Yogurt,belVita,,United Kingdom,2/12/2024,18.21
REC-726163,7852,Matzos: Flame Baked Crackers,Rakusen's of Yorkshire,300 g,"France, Ireland, en:united-kingdom",7/17/2024,9.06
REC-582339,8517,Croissants,,8,United Kingdom,6/11/2025,18.55
REC-827812,7614,Receta Campesina,"Lay's,PepsiCo",130 g,"Portugal,EspaÃ±a",8/21/2025,15.78
REC-767435,10890,Sweet Chilli Crackers,Rivercote,100 g,en:United Kingdom,5/15/2025,19.93
REC-705267,7516,Galleta crocant con copos de avena zero,GullÃ³n,280 g,"Portugal, Spain, en:morocco",8/8/2025,14.95
REC-339894,7647,300G POLKA HARIBO,Haribo,300 g,France,7/19/2024,
REC-568951,10854,Scottish Seeded Oatcakes,Aldi,250 g,United Kingdom,7/4/2024,15.17
REC-816569,13437,Masala Munch,"Kurkure,PepsiCo",44g,India,4/6/2024,17.58
REC-250735,12035,Cuquis,Hacendado,80g,EspaÃ±a,1/14/2025,23.24
REC-757617,11889,LOTUS BISCOFF Speculoos FourrÃ© - CrÃ¨me saveur Vanille - 150g,Lotus,150 g,"Belgium, France, Germany, Morocco, New Zealand, en:united-kingdom",6/4/2025,7.1
REC-136440,13979,Magdalenas Integrales 0%,Hacendado,,"Portugal,EspaÃ±a",2/3/2026,21.78
REC-759596,14529,Saracene,Balocco,700 g,"Italia,en:italy",5/31/2025,2.61
REC-961108,6535,Savane familial chocolat noir,Brossard,310 g,France,12/29/2024,21.57
REC-275926,8095,Digestive zero azÃºcares,GullÃ³n,2 x 245 g,EspaÃ±a,3/26/2025,19.09
REC-177589,9352,Finest Sea Salt And Black Pepper Crisps,,"1 bag, 150g",en:United Kingdom,12/29/2025,19.01
REC-445276,7810,Trident peppermint flavor,Trident,5,en:Morocco,9/7/2024,12.21
REC-111010,7828,Flocons d'Avoine,,0.5 kg,"France,Monde",2/15/2025,17.81
REC-272885,12736,Tendre cÅ“ur chocolat,Bonne maman,300g,"Francia,Serbia",9/26/2025,9.43
REC-456735,14655,Sweet Chilli Rice Crackers,Aldi,,United Kingdom,9/14/2024,1.43
REC-692202,9000,Mini Cheddars Original,Jacob's,45 g,United Kingdom,10/3/2024,
REC-948001,9616,Cracker salati con lievito madre mulino bianco,Mulino Bianco,500 g,it:en:it,3/8/2025,21.42
REC-848277,6455,Cheese Flavour Potato Snacks,Walkers,6 x 16g,"France, en:united-kingdom",5/25/2024,5.05
REC-229671,6852,FINGERS,"Cadbury, Fingers",20,France,12/7/2024,20.66
REC-190698,10084,GoldbÃ¤ren,Haribo,175g,Deutschland,10/1/2024,5.25
REC-321026,13459,Barres de cÃ©rÃ©ales chocolat noir,Crownfield,"124,8 g",en:fr,1/21/2025,20.72
REC-403580,13221,Carrot cake bars,Bear,4 x 27 g,en:gb,12/12/2024,3.73
REC-687579,7812,Roasted & Salted Peanuts,,200g,en:gb,8/16/2024,22.57
REC-839107,14101,Superfood Oat Bites Cocoa & Orange,Lidl,4 x 30g,en:gb,4/14/2024,6.47
REC-221630,13194,Covrigei Italienesti Taralli Cu Masline,alka,,en:Romania,11/12/2025,9.74
REC-484163,13921,Tobigo Petit Beurre,Tobigo,,en:morocco,4/25/2024,2.53
REC-364226,10941,Tchambi choco up,,,en:morocco,1/19/2025,11.4
REC-551244,5829,Leka Gaufre,Mecho,100 g,en:Morocco,8/15/2025,14.74
REC-901507,13405,Dark Chocolate Nuts & Sea Salt,KIND,14 oz,"Spain,United States",1/6/2025,23.62
REC-771597,6545,Kafferep (Aveia),Ikea,600g,"France,Germany,Switzerland,United Kingdom",5/16/2025,13.14
REC-341113,8175,Grandino PÃ©pites de Chocolat & Nougatine,Sondey,200 g,France,11/2/2024,9.89
REC-419021,9284,SALSA DIP medium,Snack Day,315g,"France, Germany, en:it",4/1/2024,24.14
REC-574998,8815,Barquette Fraise,Sondey,120 g,France,8/30/2024,3.19
REC-365695,12545,Vegetable crisps,"Crusti Croc, Snack Day",100 g,"France,Suisse",8/21/2024,
REC-297142,10718,La barquette (chocolat),LU,120g,"France,Allemagne",8/17/2024,10.37
REC-505913,7430,NESTLE LES RECETTES DE L'ATELIER - CarrÃ©s dÃ©gustation Chocolat noir 70% - 210g,,210 g,France,3/6/2025,24.91
REC-724380,11601,CarrÃ©s Noir Noisette,"CÃ´te d'Or, Mondelez, Mondelez International",200 g e (10 * 20 g),"Belgique,Chine,France",12/13/2024,1.19
REC-825001,8891,Caramel Feinherb,,100 g,"Australia,Austria,BÃ©lgica,Bulgaria,Francia,Alemania,Marruecos,Nueva Zelanda,Suecia,Suiza",2/9/2025,1.32
REC-377355,14141,Petits coeurs choco'croc,"LU, Mondelez",90 g â„®,France,7/5/2024,15.81
REC-722753,5763,croquant miel sÃ©same,,162g,"Francia,ReuniÃ³n",12/11/2024,18.15
REC-934813,6408,Biscuit moelleux pomme saveur framboise,GerblÃ©,138 g,"France,Switzerland",5/9/2024,13.2
REC-631616,9824,Petit Muffins,Bonne Maman,235g,"France, Germany, en:united-kingdom",5/28/2024,22.51
REC-228167,5689,Cookies nougatine - 200g,Chabrior,200 g,France,10/24/2024,2.83
REC-483798,12116,Tubo sticks & bretzels,"Bouton d'or, IntermarchÃ©",300 g,France,2/22/2025,3.4
REC-272517,5737,Tuiles goÃ»t crÃ¨me et oignon boÃ®te de 170g,U,170 g,France,10/12/2024,21
REC-123614,11404,CÃ©leri rÃ©moulade Ã  la moutarde Ã  l'ancienne,Pierre Martinet,300gr,"France,Switzerland",8/29/2025,7.49
REC-156736,13402,La gourmande,"Intersnack, Vico",120g,France,7/2/2024,7.03
REC-658399,6968,Tartines craquantes bio cacao,"Ekibio, Le pain des fleurs",160 g,"Belgium,France,Switzerland",8/16/2025,5.93
REC-919466,10133,Chocolat Noir 70% Bio,Kaoka,100 g,France,8/17/2025,18.99
REC-132331,11844,Chocolate negro con almendras caramelizadas,,,"en:france, en:italy, en:kenya, en:spain, en:belgium",11/28/2024,11.49
REC-107465,6265,Petit-beurre bio,"Bio Village, Marque RepÃ¨re",150 g,France,7/14/2025,12.69
REC-209311,8625,,Carambar,,"Frankrijk,Zwitserland",6/20/2024,
REC-860847,14432,Speculoos sans sucres,"KARÃ‰LÃ‰A, LÃ©a Nature",250 g,France,6/7/2024,2.13
REC-659596,6768,Gaufrettes chocolat,"Jardin Bio, Jardin biologique, LÃ©a Nature",200 g,France,4/9/2024,18.82
REC-216366,7245,,Maretti,70 g,"Romania, Serbia, en:morocco",5/2/2025,
REC-323342,11321,"KITKAT 4 Fingers Barre au Chocolat au Lait 41,5g, unitaire","NestlÃ©, Kitkat",41.5 g,"France,Mexique,La RÃ©union,Espagne",6/20/2024,12.97
REC-167820,12390,Mr. Tom Peanuts in Caramel,Mr. Tom,40 g,"Francia,Alemania,Reino Unido",1/17/2026,24.21
REC-938275,13212,M&M's Erdnuss,M&M'S,220 g,"France,Allemagne,Espagne",6/17/2024,
REC-923677,8000,Butter Broiche Rolls,Tesco,256g,"France, United Kingdom, Germany",1/10/2025,4.13
REC-447844,10815,Speculoos Original Format Familial,"Lotus, Biscoff",750 g (6x125g),"United Kingdom, en:france",10/8/2025,10.06
REC-456435,12920,M&M's Biscuit,"M&M's, Mars",198 g (10x19.8g),France,12/26/2024,23.06
REC-945508,9793,Prince Mini GÃ¢teau,"LU,Prince",,"France,Qatar,Tunisie",10/20/2025,
REC-586240,7023,Chocolat Villars Noir 70% Sans sucre ajoutÃ© 100g,Villars,100 g,"France, Guadeloupe, Switzerland, en:morocco",7/11/2024,2.91
REC-540364,12641,Chocolat noir pour prÃ©paration pÃ¢tissiÃ¨re,"NestlÃ©, NestlÃ© dessert, Tablettes",205 g,"Belgique,France,Guadeloupe,Martinique,Suisse",11/11/2024,
REC-226542,6725,,Oreo,176g,"France,Romania,en:bulgaria",5/25/2024,
