"OrderID","CustomerID","ProductName","Brand","Raw_Weight","Country","OrderDate","UnitPrice","ProdutName","Weight_Numeric","Weight_Unit","Weight_grams","Main_Country"
"REC-809953",7355,"SablÃ©s Myrtilles Germes de riz","Unknown","140 g","France,Suisse,en:france",2025-05-18,24.79,"SablÃ©s Myrtilles Germes de riz",140,"g",140,"France"
"REC-699892",8149,"Financiers amandes","Bonne Maman","250 g","France",2025-10-31,11.43,"Financiers amandes",250,"g",250,"France"
"REC-127088",12111,"Toetilla Chips Nature","Carrefour","200 g","Belgium,France,Morocco, Italie, Espagne, Pologne, Roumanie",2024-12-04,1.48,"Toetilla Chips Nature",200,"g",200,"Belgium"
"REC-741840",9867,"Chocolate negro","NestlÃ©","","Francia,Marruecos,EspaÃ±a",2025-01-06,1.06,"Chocolate negro",NA,NA,NA,"Francia"
"REC-276146",5884,"Oreo Enrobed White imp","Charbonnel et Walker, GINBIS, Mondelez, Oreo, Oreo - MondelÄ“z International","245g","Belgique,France,Allemagne,Italie,Maroc,Royaume-Uni",2024-07-25,1.66,"Oreo Enrobed White imp",245,"g",245,"Belgique"
"REC-210526",10329,"CHOCOLATE SALTED CARAMEL FLAVOUR VITAMIN & PROTEIN BAR","FULFIL","55g","France, Spain, United Kingdom, en:belgium",2025-11-23,22.22,"CHOCOLATE SALTED CARAMEL FLAVOUR VITAMIN & PROTEIN BAR",55,"g",55,"France"
"REC-975885",12924,"Essential waitrose wholewheat biscuits","Waitrose","24","Francia,Reino Unido",2024-08-31,1.78,"Essential waitrose wholewheat biscuits",24,NA,24,"Francia"
"REC-604853",8195,"Harrys brioche tranchee farine complete sans additif 485g","Harrys","485 g","France",2025-09-09,3.86,"Harrys brioche tranchee farine complete sans additif 485g",485,"g",485,"France"
"REC-458423",13185,"Barres cÃ©rÃ©ales FRAISE","Carrefour BIO, Carrefour","","en:belgium,fr:France, Italie, Espagne",2025-02-22,16.94,"Barres cÃ©rÃ©ales FRAISE",NA,NA,NA,"en:belgium"
"REC-891146",6734,"Protein Bar","KIND","3 x 42g (126g)","en:gb",2024-08-04,18.82,"Protein Bar",3,"x",3,"en:gb"
"REC-377795",13099,"Sweet Chilli & Sour Cream Potato Chips","Kettle","","France, en:united-kingdom",2025-12-02,5.56,"Sweet Chilli & Sour Cream Potato Chips",NA,NA,NA,"France"
"REC-893530",10022,"Biscotti allo yogurt Dolcesenza","Misura","400 g","Italia",2024-06-18,15.38,"Biscotti allo yogurt Dolcesenza",400,"g",400,"Italia"
"REC-240159",14086,"Toast crock' cÃ©rÃ©ales complÃ¨tes","Carrefour","250 g (2 x 125 g)","France,Italy,Poland,Romania,Spain",2025-12-14,13.25,"Toast crock' cÃ©rÃ©ales complÃ¨tes",250,"g",250,"France"
"REC-930563",11291,"Crunchy Oats & Honey","Nature Valley","42 g","France,Switzerland,United Kingdom",2025-10-18,9.78,"Crunchy Oats & Honey",42,"g",42,"France"
"REC-171365",12672,"Avoine citron ðŸ‹ graines de chia","Bjorg","130 g","France",2024-11-01,22.53,"Avoine citron ðŸ‹ graines de chia",130,"g",130,"France"
"REC-294340",6040,"70% Ã©quateur","Alter Eco","100 g","France",2025-07-26,5.52,"70% Ã©quateur",100,"g",100,"France"
"REC-635882",13864,"Pipers Anglesey sea salt crisps","Pipers,PepsiCo","","France,United Kingdom",2025-12-25,1.29,"Pipers Anglesey sea salt crisps",NA,NA,NA,"France"
"REC-287802",8079,"Almond And apricot with a yoghurt coating fruit and nut bar","Eat natural","50 g","France,United Kingdom",2024-02-17,10.53,"Almond And apricot with a yoghurt coating fruit and nut bar",50,"g",50,"France"
"REC-315140",12112,"DÃ©gustation - Chocolat Noir 72% Cacao","Maestro,SaÃ¯da","100 g","France,Tunisie",2025-05-30,24.22,"DÃ©gustation - Chocolat Noir 72% Cacao",100,"g",100,"France"
"REC-717281",5148,"Les Grandes 34% Hazelnut Dark","Lindt","150 gr","Reino Unido",2026-01-30,21.03,"Les Grandes 34% Hazelnut Dark",150,"gr",150,"Reino Unido"
"REC-312621",11778,"Salinis","Unknown","60 g","France, Germany, Hungary, Luxembourg, United Kingdom, en:italy",2025-08-19,15.6,"Salinis",60,"g",60,"France"
"REC-386763",6306,"Galletas cereales & fibra","Unknown","","EspaÃ±a",2025-01-03,1.99,"Galletas cereales & fibra",NA,NA,NA,"EspaÃ±a"
"REC-794150",8234,"Organic wholemeal digestive biscuits","Doves farm","","France, en:united-kingdom",2025-02-15,1.92,"Organic wholemeal digestive biscuits",NA,NA,NA,"France"
"REC-417513",6916,"Chocolat noir","SCHOLETTA","100 g","France",2024-09-13,11.35,"Chocolat noir",100,"g",100,"France"
"REC-587672",14698,"Digestive 0%","Hacendado","","Portugal,EspaÃ±a",2024-09-07,22.6,"Digestive 0%",NA,NA,NA,"Portugal"
"REC-999230",8901,"Fluffy","Be","40","Maroc",2024-07-31,23.49,"Fluffy",40,NA,40,"Maroc"
"REC-722294",11572,"tortilla chips","Unknown","","Royaume-Uni",2025-05-24,7.98,"tortilla chips",NA,NA,NA,"Royaume-Uni"
"REC-301994",10649,"Silvia Duo Cacao","Excelo","26g","en:ma",2025-11-04,24.31,"Silvia Duo Cacao",26,"g",26,"en:ma"
"REC-417972",14035,"Biscuits avoine chocolat","Carrefour BIO,Carrefour","130 g (3 x 43,3 g)","France,Italie,Espagne",2025-04-13,21.72,"Biscuits avoine chocolat",130,"g",130,"France"
"REC-378786",7970,"Panettone Classico","Favorina","1 kg","Spagna",2025-01-30,8.6,"Panettone Classico",1,"kg",1000,"Spagna"
"REC-299437",12690,"Snack mix","Alesto","200 g","Frankrijk,Duitsland",2024-08-05,16.44,"Snack mix",200,"g",200,"Frankrijk"
"REC-678303",8659,"Madeleines coquilles","Sondey","","France",2024-11-13,18.08,"Madeleines coquilles",NA,NA,NA,"France"
"REC-520068",13562,"Pitch","Brioche Pasquier","310 g","France,Suisse",2024-04-25,2.78,"Pitch",310,"g",310,"France"
"REC-125492",5559,"Ker CadÃ©lac - Marble Cake, 500g (17.6oz)","Ker CadÃ©lac","500 g e","Francia",2024-10-05,18.41,"Ker CadÃ©lac - Marble Cake, 500g (17.6oz)",500,"g",500,"Francia"
"REC-451824",12389,"Petit beurre tablette Chocolat noir","Carrefour BIO, Carrefour","","Belgique,France,PolynÃ©sie franÃ§aise,Guadeloupe,Italie,Pologne,Roumanie,Espagne,en:france",2024-05-08,14.9,"Petit beurre tablette Chocolat noir",NA,NA,NA,"Belgique"
"REC-366550",8646,"Bourbon Creams","Tesco","296 g","France,Germany,United Kingdom,Ireland",2024-02-28,20,"Bourbon Creams",296,"g",296,"France"
"REC-706943",5083,"Prince goÃ»t chocolat","LU, Mondelez, Prince","","Belgique,France,Guadeloupe,Luxembourg,Martinique,Suisse",2026-01-03,24.01,"Prince goÃ»t chocolat",NA,NA,NA,"Belgique"
"REC-762832",8104,"Flutes aux 3 graines","Kambly","125 g","France",2025-05-27,7.12,"Flutes aux 3 graines",125,"g",125,"France"
"REC-622589",12242,"Soft Bakes Choc Chip","Belvita","5x","France, United Kingdom, en:ireland",2024-12-22,21.46,"Soft Bakes Choc Chip",5,"x",5,"France"
"REC-885570",12609,"Thins - Multiseed Flatbreads","Aldi","","en:gb",2024-07-20,18.92,"Thins - Multiseed Flatbreads",NA,NA,NA,"en:gb"
"REC-258088",8957,"Avena con chocolate negro - sin azÃºcares aÃ±adidos","GullÃ³n","275g","Marruecos,EspaÃ±a",2025-12-20,2.47,"Avena con chocolate negro - sin azÃºcares aÃ±adidos",275,"g",275,"Marruecos"
"REC-934446",12062,"Naked Oven Chips","McCain","1.7kg","en:gb",2025-01-06,8.64,"Naked Oven Chips",1.7,"kg",1700,"en:gb"
"REC-361222",9873,"Cream Crackers","Savour Bakes","300g","Ireland, en:united-kingdom",2024-07-07,13.95,"Cream Crackers",300,"g",300,"Ireland"
"REC-169485",12726,"Prinzenrolle","DeBeukelaer","400 g","Germany, en:austria",2025-12-15,22.36,"Prinzenrolle",400,"g",400,"Germany"
"REC-894538",13105,"Monster Munch crazy original","Vico","","en:fr",2024-10-17,7.69,"Monster Munch crazy original",NA,NA,NA,"en:fr"
"REC-276003",7364,"Walkers baked","Walkers","22g","United Kingdom",2024-02-09,13.95,"Walkers baked",22,"g",22,"United Kingdom"
"REC-234480",12437,"Twix 5x2","Twix, Mars","250 g","Germany, Switzerland, en:france",2025-11-20,21.89,"Twix 5x2",250,"g",250,"Germany"
"REC-824768",11612,"Jaffa Cakes","Tower Gate","300 g","FinlÃ¢ndia,FranÃ§a,Alemanha,RepÃºblica da Irlanda,Estados Unidos",2025-10-01,10.85,"Jaffa Cakes",300,"g",300,"FinlÃ¢ndia"
"REC-982478",13664,"Tortitas de MaÃ­z","Unknown","130g","Alemanha,Portugal,Espanha",2024-02-08,2.56,"Tortitas de MaÃ­z",130,"g",130,"Alemanha"
"REC-361595",6362,"Gerble - Miel ChÃ¢taigne graines de lin","GerblÃ©","200g","France,PolynÃ©sie franÃ§aise,Ã‰tats-Unis",2024-12-16,21.36,"Gerble - Miel ChÃ¢taigne graines de lin",200,"g",200,"France"
"REC-554247",14658,"Doonuts","St Michel","180 g","France",2024-03-18,1.71,"Doonuts",180,"g",180,"France"
"REC-995018",11143,"Pitch choco x 8","Brioche Pasquier, Pasquier","310 g","France,en:france",2025-11-01,17.93,"Pitch choco x 8",310,"g",310,"France"
"REC-998260",10343,"Vico Extra Craquantes","Vico","400","France",2025-04-15,10.21,"Vico Extra Craquantes",400,NA,400,"France"
"REC-318319",10320,"90% cacao noir","Carrefour","80 g","France, Italy, Morocco, Spain, fr:Francia, en:romania",2024-11-24,3.51,"90% cacao noir",80,"g",80,"France"
"REC-292889",5832,"Brioch'Burger","La FournÃ©e dorÃ©e","","France",2025-04-26,12.74,"Brioch'Burger",NA,NA,NA,"France"
"REC-874806",10855,"Biscuits craquants saveur citron","Karelea, LÃ©a nature","132 g","France",2025-06-25,5.9,"Biscuits craquants saveur citron",132,"g",132,"France"
"REC-375627",11993,"Crunchy Nut & Almond","SantÃ©","35g","France, en:morocco",2024-09-03,6.96,"Crunchy Nut & Almond",35,"g",35,"France"
"REC-482706",7384,"Dinosaurus","Artiach,Mondelez","411 g","en:spain, en:france",2025-02-08,6.81,"Dinosaurus",411,"g",411,"en:spain"
"REC-863530",5153,"Cuore di cereale. Biscotti di avena con frutti rossi","GullÃ³n","220g","France, Italy, Spain, en:morocco",2025-01-18,5.86,"Cuore di cereale. Biscotti di avena con frutti rossi",220,"g",220,"France"
"REC-675627",6583,"CereAlÃ©","Kinder","204 g","Austria,France,Germany,Italy",2024-02-12,24.49,"CereAlÃ©",204,"g",204,"Austria"
"REC-371590",6005,"Wheat Biscuits","Stockwell","432g","Germany,Ireland,United Kingdom",2024-04-18,16.03,"Wheat Biscuits",432,"g",432,"Germany"
"REC-373063",14641,"KarÃ©lÃ©a Ã©pautre noisette","KarÃ©lÃ©a, LÃ©a Nature","150 g","France",2025-03-20,10.43,"KarÃ©lÃ©a Ã©pautre noisette",150,"g",150,"France"
"REC-236208",7948,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz)","GerblÃ©, GerblÃ© Bio","132g","Francia",2025-05-23,9.19,"Gerble - Organic Chocolate Cookie Flavored w/ Banana, 132g (4.7oz)",132,"g",132,"Francia"
"REC-823306",11300,"Barres CÃ©rÃ©ales Graines et Amandes","Carrefour BIO, Carrefour","100 g (4 x 25 g)","France, Italie, Espagne",2026-02-02,10.23,"Barres CÃ©rÃ©ales Graines et Amandes",100,"g",100,"France"
"REC-818969",6072,"Ricola Eucalyptus","Ricola","50 g","France",2024-03-16,22.28,"Ricola Eucalyptus",50,"g",50,"France"
"REC-202116",5612,"Texas BBQ Sauce","Unknown","185g","Germany, en:united-kingdom",2024-09-12,17.22,"Texas BBQ Sauce",185,"g",185,"Germany"
"REC-520296",6583,"Chips saveur Tartiflette","Brets","125g","Francuska,Hrvatska",2024-05-23,12.78,"Chips saveur Tartiflette",125,"g",125,"Francuska"
"REC-924073",13332,"Chips de Lentilles Saveur Paprika","Vico","85 g","France",2025-04-07,15.36,"Chips de Lentilles Saveur Paprika",85,"g",85,"France"
"REC-162168",9602,"Barritas de cereales mango","Hacendado","120 g (6 x 20 g)","Portugal,EspaÃ±a",2024-10-29,8.8,"Barritas de cereales mango",120,"g",120,"Portugal"
"REC-796251",9769,"Coleslaw, choux blanc et carottes","Saladinettes","500 g","France",2025-09-05,11.96,"Coleslaw, choux blanc et carottes",500,"g",500,"France"
"REC-398825",6640,"Chipster","Belin","150 g","France",2025-12-14,6.66,"Chipster",150,"g",150,"France"
"REC-257543",9713,"Cioccolato al latte","LU,Mikado,Mondelez","75g","BÃ©lgica,Francia,Italia,EspaÃ±a,Reino Unido,Estados Unidos",2026-02-04,18.9,"Cioccolato al latte",75,"g",75,"BÃ©lgica"
"REC-404143",6276,"MINI BN Chocolat","BN","350 g","France",2025-12-06,16.19,"MINI BN Chocolat",350,"g",350,"France"
"REC-880410",12969,"Chocolat noir sans sucres ajoutÃ©s","GerblÃ©","80 g","France, en:switzerland",2025-09-22,6.79,"Chocolat noir sans sucres ajoutÃ©s",80,"g",80,"France"
"REC-244513",10125,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz)","Bonne Maman","300 g","Francia",2025-08-09,2.34,"Bonne Maman - Petits Cakes Fruits, 300g (10.6oz)",300,"g",300,"Francia"
"REC-534272",14149,"Le Biscuit De Natty","Bjorg","150 g","France",2024-11-28,1.53,"Le Biscuit De Natty",150,"g",150,"France"
"REC-499128",7512,"Tartines craquantes au sarrasin","Terres et cÃ©rÃ©ales Bio","150 g, 2 sachets fraÃ®cheur de 75 g","France",2025-10-28,4.14,"Tartines craquantes au sarrasin",150,"g",150,"France"
"REC-719451",11908,"Tartines craquantes quinoa pois chiche","Jardin bio","150 g","France",2026-01-17,15.17,"Tartines craquantes quinoa pois chiche",150,"g",150,"France"
"REC-109240",7141,"Chips nature Ã  l'Ancienne au sel de GuÃ©rande","Bret's","","France",2025-12-10,19.16,"Chips nature Ã  l'Ancienne au sel de GuÃ©rande",NA,NA,NA,"France"
"REC-678730",12261,"Bruschette sour cream","Unknown","70 Ð³","Bulgaria, France, Serbia, Spain, en:morocco",2024-10-08,12.13,"Bruschette sour cream",70,NA,70,"Bulgaria"
"REC-938124",8643,"Lorenz Saltletts Sticks","Lorenz, Lorenz / Netto","250g","Deutschland",2025-09-04,19.75,"Lorenz Saltletts Sticks",250,"g",250,"Deutschland"
"REC-594455",10059,"Digestives","McVities","266 g","France,en:united-kingdom",2025-09-12,11.03,"Digestives",266,"g",266,"France"
"REC-411539",13726,"Choco Biscuits","Milka","150 g","Francia,Marruecos,EspaÃ±a",2024-12-10,5.81,"Choco Biscuits",150,"g",150,"Francia"
"REC-704843",13136,"Tortilla chips","General Mills, Old El Paso","185g","en:france, en:germany, en:greece, en:spain, en:Suiza",2024-10-17,1.96,"Tortilla chips",185,"g",185,"en:france"
"REC-974469",6641,"PiÃ¹ integrali Ricchi di Fibre Segale","Unknown","380 g","France,Italy",2025-04-25,7.91,"PiÃ¹ integrali Ricchi di Fibre Segale",380,"g",380,"France"
"REC-748474",6653,"Ambassadeur noir prÃ©cieux 70% cacao","Bimo","100 g","Algeria",2024-08-12,15.86,"Ambassadeur noir prÃ©cieux 70% cacao",100,"g",100,"Algeria"
"REC-974451",10818,"all butter scottish shortbread fingers","Lidl","","France",2025-02-13,12.13,"all butter scottish shortbread fingers",NA,NA,NA,"France"
"REC-368339",10762,"Dark Chocolate Almond Sea Salt 51%","Tony's Chocolonely","180 g","United Kingdom",2025-02-19,10.18,"Dark Chocolate Almond Sea Salt 51%",180,"g",180,"United Kingdom"
"REC-806968",11810,"Grahams","Honey Maid","14.4 oz (408g)","United States",2025-07-18,13.47,"Grahams",14.4,"oz",14.4,"United States"
"REC-918691",12901,"Lentil bites sea salt","Lidl","110 g","Ireland,United Kingdom",2025-02-18,16.6,"Lentil bites sea salt",110,"g",110,"Ireland"
"REC-163736",8081,"Belgian dark chocolate","Waitrose","180g","United Kingdom",2025-07-07,22.04,"Belgian dark chocolate",180,"g",180,"United Kingdom"
"REC-339680",7068,"Sandwichs Choc","excelo","65 g","en:Morocco",2025-03-13,7.48,"Sandwichs Choc",65,"g",65,"en:Morocco"
"REC-435803",11185,"Sweet chilli crunch","Graze","","en:gb",2024-11-25,23.32,"Sweet chilli crunch",NA,NA,NA,"en:gb"
"REC-646898",7408,"peri peri crunch","graze","100","en:United Kingdom",2024-06-04,11.7,"peri peri crunch",100,NA,100,"en:United Kingdom"
"REC-322233",13679,"MINI BROWNIES lidl","Unknown","240 g","Belgique,France,Italie",2024-10-03,15.22,"MINI BROWNIES lidl",240,"g",240,"Belgique"
"REC-102437",10166,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz)","Brun","146 g","Frankrijk,Zwitserland",2024-04-19,24.75,"BRUN - 14 Wafers Vanilla Flavor, 146g (5.2oz)",146,"g",146,"Frankrijk"
"REC-307627",11068,"La Paille d'Or aux fraises","LU, Mondelez","170 g e","France",2025-06-30,18.81,"La Paille d'Or aux fraises",170,"g",170,"France"
"REC-448265",5976,"Lindor noir","Lindt","150 g","France",2025-10-05,1.04,"Lindor noir",150,"g",150,"France"
"REC-934286",11520,"Tagada, L'originale","Haribo","400 g","France",2025-01-15,8.75,"Tagada, L'originale",400,"g",400,"France"
"REC-580193",8343,"Le Palmier","Saint Michel","87 g","France,Suisse",2026-01-17,11.11,"Le Palmier",87,"g",87,"France"
"REC-421704",13247,"La classique nature","Intersnack France, Vico","135 g","France,Suisse",2025-08-05,2.29,"La classique nature",135,"g",135,"France"
"REC-389360",5515,"Clotted Cream Shortbread Fingers","Paterson's","300 g e / 16 Oz","France, en:united-kingdom",2025-05-15,10.43,"Clotted Cream Shortbread Fingers",300,"g",300,"France"
"REC-256058",13471,"Tuc original - Biscuits salÃ©","LU,Mondelez International","75 g e","Belgique,France,Guadeloupe,Italie",2025-08-21,22.82,"Tuc original - Biscuits salÃ©",75,"g",75,"Belgique"
"REC-485226",8073,"King Kotes - Corn Fried Barbecue flavoured","Sol de Alba","14g","Marruecos,EspaÃ±a",2024-12-25,13.69,"King Kotes - Corn Fried Barbecue flavoured",14,"g",14,"Marruecos"
"REC-278659",8708,"Salted Popcorn","Tesco","85 g","United Kingdom",2024-08-13,21.14,"Salted Popcorn",85,"g",85,"United Kingdom"
"REC-813831",7179,"Chocolat noir et caramel CÃ´te d'ivoire 78%","Ethiquable","100 g","France",2024-04-25,5.51,"Chocolat noir et caramel CÃ´te d'ivoire 78%",100,"g",100,"France"
"REC-639958",9601,"Scottish Shortbread Fingers","Asda","","en:gb",2025-01-22,11.81,"Scottish Shortbread Fingers",NA,NA,NA,"en:gb"
"REC-304091",5053,"Absolute Black Orange & Cocoa Nibs","Montezumaâ€™s","90g","en:gb",2025-11-25,11.15,"Absolute Black Orange & Cocoa Nibs",90,"g",90,"en:gb"
"REC-862313",7764,"macaroons","Mrs Crimbles","195 g","United Kingdom",2025-09-14,24.61,"macaroons",195,"g",195,"United Kingdom"
"REC-308461",8496,"ready salted crisps","walkers","","en:United Kingdom",2026-01-26,22.22,"ready salted crisps",NA,NA,NA,"en:United Kingdom"
"REC-231389",12239,"Bounty","Bounty","57g","en:Morocco",2024-05-23,22.26,"Bounty",57,"g",57,"en:Morocco"
"REC-843385",12452,"Lightly sea salted hand cooked crisps","M&S","150 g","France,Royaume-Uni",2024-04-23,23.51,"Lightly sea salted hand cooked crisps",150,"g",150,"France"
"REC-728214",5179,"Chouchou","Alesto","250 g","Frankrijk",2025-12-26,21.43,"Chouchou",250,"g",250,"Frankrijk"
"REC-552340",8869,"Grany chocolatðŸ« au laitðŸ„ðŸ¥› noisettesðŸ¥œ","LU","138 g (6 * 23 g)","Francia",2024-12-17,9.95,"Grany chocolatðŸ« au laitðŸ„ðŸ¥› noisettesðŸ¥œ",138,"g",138,"Francia"
"REC-648686",8507,"SablÃ© de Retz Le VÃ©ritable","St Michel","120 g","Belgique,France,Martinique,La RÃ©union,Suisse",2024-11-17,9.03,"SablÃ© de Retz Le VÃ©ritable",120,"g",120,"Belgique"
"REC-915625",14356,"600G HAPPY BOX HARIBO","Haribo","600 g e","France,Suisse",2025-02-02,14.02,"600G HAPPY BOX HARIBO",600,"g",600,"France"
"REC-599213",12294,"FourrÃ©s choc'","Le moulin du pivert","","Belgium,France",2024-10-19,14.12,"FourrÃ©s choc'",NA,NA,NA,"Belgium"
"REC-877009",5861,"Curly cacahuete","Curly, Intersnack, Vico","60 g","Francia",2024-12-01,3.36,"Curly cacahuete",60,"g",60,"Francia"
"REC-121908",9141,"MARZIPAN DARK CHOCOLATE WITH MARZIPAN","Ritter SPORT","100 g","Belarus,Bulgaria,Czech Republic,Denmark,France,Germany,Greece,Morocco,Poland,Romania,Russia,Slovakia,Spain,Sweden,United Kingdom,Belgique",2025-03-06,6.46,"MARZIPAN DARK CHOCOLATE WITH MARZIPAN",100,"g",100,"Belarus"
"REC-314566",6634,"Melts Original","Carr's","150g","France, en:united-kingdom",2024-09-28,13.01,"Melts Original",150,"g",150,"France"
"REC-154093",6817,"The Original Speculoos","Biscoff, Lotus","140 g","Belgium,France,Sweden",2024-02-16,21.93,"The Original Speculoos",140,"g",140,"Belgium"
"REC-215889",13313,"Crackers","SchÃ¤r","210 g (6 x 35 g)","BÃ©lgica,Bolivia,Francia,Alemania,Italia,MÃ©xico,PaÃ­ses Bajos,Rumania,EspaÃ±a",2025-03-25,23.28,"Crackers",210,"g",210,"BÃ©lgica"
"REC-276502",10539,"Galletti mb 350g int. eu","Barilla, Mulino Bianco","350 g","France, Italy, Serbia, en:bulgaria",2025-07-29,7.72,"Galletti mb 350g int. eu",350,"g",350,"France"
"REC-772291",11300,"Kurkure","Kurkure","78 g","France,India,Nepal,Spain,Canada",2025-07-14,12.18,"Kurkure",78,"g",78,"France"
"REC-351944",6919,"Milk chocolate caramel seasalt","Fin CarrÃ© way to go","180 g","Belgium, France, Germany, Luxembourg, Netherlands, Romania, Sweden, United Kingdom, en:spain",2024-08-31,20.66,"Milk chocolate caramel seasalt",180,"g",180,"Belgium"
"REC-355592",10093,"biscotti cereali g granola e frolla","Galbusera","300 g","Francia,Italia",2024-06-01,7.65,"biscotti cereali g granola e frolla",300,"g",300,"Francia"
"REC-923645",8181,"Frita saveur poulet","Unknown","","en:ma",2025-01-11,11.7,"Frita saveur poulet",NA,NA,NA,"en:ma"
"REC-476368",6916,"pop chip bbq","Popchips","5 x 17 g","en:United Kingdom",2026-01-05,13.83,"pop chip bbq",5,"x",5,"en:United Kingdom"
